ID,Var_ID,Name,Description,ord
SCCS1687-8,SCCS1687,"1 of the 2 or 3 raters says""don't know""or""not applicable""","One of the two or three raters says dont know, and the second one (if there are only two raters) is assigned a score of 1-5; if there are three raters, the other two do not meet the reliability conditions of reliability score 4",8
SCCS1688-NA,SCCS1688,NA,Missing data,99
SCCS1688-0,SCCS1688,No reliability score (see Varialbe STDS78.REL for reasons),No reliability score (see Variable 1651 in 78.REL for reasons),0
SCCS1688-1,SCCS1688,"Different coders agree perfectly(including""don't know ans.)",The different coders agree perfectly (including the situation when they both said dont know),1
SCCS1688-2,SCCS1688,Diff. coders not more than .5 apart on original scale,"The different coders are not more than .5 point apart on the original scale (except that the difference between 1.0 and 1.5 is coded as 7 because 1.5 suggests some problem, whereas 1.0 suggests no problem)",2
SCCS1688-3,SCCS1688,Diff. coders not more than 1 point apart on original scale,"The different coders are not more than 1 point apart, on the original scale and ratings do not cross the boundary between 1.0 (no problem), and some problem (1.5 and higher) on the original scale",3
SCCS1688-4,SCCS1688,"1 coders says""don't know"" or ""not applicable"" score 1,2,or 3","One of the first two coders says dont know, and the other two raters would have received a reliability score of 1, 2, or 3 if they had been the only raters",4
SCCS1688-5,SCCS1688,1 coders are more than 1 point apart on orig. scale(1-5),"The coders are more than 1 point apart on the original scale, but the ratings do not cross the dichotomy between 1.0 and more than 1.0 on the original scale",5
SCCS1688-7,SCCS1688,2 coders are more than 1 point apart on original scale,Two coders are more than 1 point apart on the original scale and their scores are not on one side of the dichotomy mentioned in reliability score 5,7
SCCS1688-8,SCCS1688,"1 of the 2 or 3 raters says""don't know""or""not applicable""","One of the two or three raters says dont know, and the second one (if there are only two raters) is assigned a score of 1-5; if there are three raters, the other two do not meet the reliability conditions of reliability score 4",8
SCCS1691-NA,SCCS1691,No sex ratio calculated,No sex ratio calculated,99
SCCS1691-1,SCCS1691,The whole society,The whole society,1
SCCS1691-2,SCCS1691,"The ""breeding population""",The breeding population,2
SCCS1691-3,SCCS1691,"The district, but not known whether or not the breeding unit","The district, but not known whether or not the breeding unit",3
SCCS1691-4,SCCS1691,The local group group or community,The local group or community,4
SCCS1691-8,SCCS1691,Not sure what unit,Not sure what unit,8
SCCS1692-NA,SCCS1692,NA,Missing data,99
SCCS1692-0,SCCS1692,no scarification,no scarification,0
SCCS1692-1,SCCS1692,"ear, nose piercing","ear, nose piercing",1
SCCS1692-2,SCCS1692,tatooing and cicatrization,tattooing and cicatrization,2
SCCS1692-3,SCCS1692,sacrification includes removal of skin,scarification includes removal of skin,3
SCCS1693-NA,SCCS1693,NA,Missing data,99
SCCS1693-0,SCCS1693,no scarification,no scarification,0
SCCS1693-1,SCCS1693,"ear, nose piercing","ear, nose piercing",1
SCCS1693-2,SCCS1693,tatooing and cicatrization,tattooing and cicatrization,2
SCCS1693-3,SCCS1693,sacrification includes removal of skin,scarification includes removal of skin,3
SCCS1694-NA,SCCS1694,NA,Missing data,99
SCCS1694-1,SCCS1694,no scarification,no scarification,1
SCCS1694-2,SCCS1694,"ear, nose piercing","ear, nose piercing",2
SCCS1694-3,SCCS1694,tatooing and cicatrization,tattooing and cicatrization,3
SCCS1694-4,SCCS1694,sacrification includes removal of skin,scarification includes removal of skin,4
SCCS1695-NA,SCCS1695,NA,Missing data,99
SCCS1695-1,SCCS1695,no scarification,no scarification,1
SCCS1695-2,SCCS1695,"ear, nose piercing","ear, nose piercing",2
SCCS1695-3,SCCS1695,tatooing and cicatrization,tattooing and cicatrization,3
SCCS1695-4,SCCS1695,scarification includes removal of skin,scarification includes removal of skin,4
SCCS1697-NA,SCCS1697,NA,Missing data,99
SCCS1697-1,SCCS1697,Absent or not recorded,absent or not recorded,1
SCCS1697-2,SCCS1697,"Present, no indication of severity","present, no indication of severity",2
SCCS1697-3,SCCS1697,"present and serious, widespread or endemic","present and serious, widespread or endemic",3
SCCS1698-NA,SCCS1698,NA,Missing data,99
SCCS1698-1,SCCS1698,Absent or not recorded,absent or not recorded,1
SCCS1699-NA,SCCS1699,NA,Missing data,99
SCCS1699-1,SCCS1699,Absent or not recorded,absent or not recorded,1
SCCS1699-2,SCCS1699,"Present, no indication of severity","present, no indication of severity",2
SCCS1699-3,SCCS1699,"present and serious, widespread or endemic","present and serious, widespread or endemic",3
SCCS1700-NA,SCCS1700,NA,Missing data,99
SCCS1700-1,SCCS1700,Absent or not recorded,absent or not recorded,1
SCCS1700-2,SCCS1700,"Present, no indication of severity","present, no indication of severity",2
SCCS1700-3,SCCS1700,"present and serious, widespread or endemic","present and serious, widespread or endemic",3
SCCS1701-NA,SCCS1701,NA,Missing data,99
SCCS1701-1,SCCS1701,Absent or not recorded,absent or not recorded,1
SCCS1701-2,SCCS1701,"Present, no indication of severity","present, no indication of severity",2
SCCS1701-3,SCCS1701,"present and serious, widespread or endemic","present and serious, widespread or endemic",3
SCCS1702-NA,SCCS1702,NA,Missing data,99
SCCS1702-1,SCCS1702,Absent or not recorded,absent or not recorded,1
SCCS1702-2,SCCS1702,"Present, no indication of severity","present, no indication of severity",2
SCCS1702-3,SCCS1702,"present and serious, widespread or endemic","present and serious, widespread or endemic",3
SCCS1703-NA,SCCS1703,NA,Missing data,99
SCCS1703-1,SCCS1703,Absent or not recorded,absent or not recorded,1
SCCS1703-2,SCCS1703,"Present, no indication of severity","present, no indication of severity",2
SCCS1703-3,SCCS1703,"present and serious, widespread or endemic","present and serious, widespread or endemic",3
SCCS1704-NA,SCCS1704,NA,Missing data,99
SCCS1704-1,SCCS1704,Absent or not recorded,absent or not recorded,1
SCCS1704-2,SCCS1704,"Present, no indication of severity","present, no indication of severity",2
SCCS1704-3,SCCS1704,"present and serious, widespread or endemic","present and serious, widespread or endemic",3
SCCS1705-NA,SCCS1705,NA,Missing data,99
SCCS1705-1,SCCS1705,Absent or not recorded,absent or not recorded,1
SCCS1705-2,SCCS1705,"Present, no indication of severity","present, no indication of severity",2
SCCS1705-3,SCCS1705,"present and serious, widespread or endemic","present and serious, widespread or endemic",3
SCCS1706-NA,SCCS1706,NA,Missing data,99
SCCS1706-1,SCCS1706,Absent or not recorded,absent or not recorded,1
SCCS1706-2,SCCS1706,"Present, no indication of severity","present, no indication of severity",2
SCCS1706-3,SCCS1706,"present and serious, widespread or endemic","present and serious, widespread or endemic",3
SCCS1707-NA,SCCS1707,NA,Missing data,99
SCCS1707-1,SCCS1707,Absent or not recorded,absent or not recorded,1
SCCS1707-2,SCCS1707,"Present, no indication of severity","present, no indication of severity",2
SCCS1707-3,SCCS1707,"present and serious, widespread or endemic","present and serious, widespread or endemic",3
SCCS1708-NA,SCCS1708,NA,Missing data,99
SCCS1708-1,SCCS1708,Absent or not recorded,absent or not recorded,1
SCCS1708-2,SCCS1708,"Present, no indication of severity","present, no indication of severity",2
SCCS1708-3,SCCS1708,"present and serious, widespread or endemic","present and serious, widespread or endemic",3
SCCS1709-NA,SCCS1709,NA,Missing data,99
SCCS1709-1,SCCS1709,Absent or not recorded,absent or not recorded,1
SCCS1709-2,SCCS1709,"Present, no indication of severity","present, no indication of severity",2
SCCS1709-3,SCCS1709,"present and serious, widespread or endemic","present and serious, widespread or endemic",3
SCCS1710-NA,SCCS1710,NA,Missing data,99
SCCS1710-1,SCCS1710,mother alone,mother alone,1
SCCS1710-3,SCCS1710,mother and father,mother and father,3
SCCS1710-4,SCCS1710,grandparents,grandparents,4
SCCS1710-5,SCCS1710,other siblings,other siblings,5
SCCS1710-7,SCCS1710,entire family,entire family,7
SCCS1710-8,SCCS1710,alone,alone,8
SCCS1711-NA,SCCS1711,NA,Missing data,99
SCCS1711-1,SCCS1711,entire family together,entire family together,1
SCCS1711-2,SCCS1711,seperate room in parent's house,separate room in parents house,2
SCCS1711-3,SCCS1711,"outside of parent's house, but near","outside of parents house, but near, e.g., porch",3
SCCS1711-4,SCCS1711,separate dwelling,separate dwelling,4
SCCS1711-5,SCCS1711,other relatives,other relatives,5
SCCS1712-NA,SCCS1712,NA,Missing data,99
SCCS1712-1,SCCS1712,boys & girls in same room or bed,boys & girls in same room or bed,1
SCCS1712-2,SCCS1712,boys & girls in separate rooms or separate beds,boys & girls in separate rooms or separate beds,2
SCCS1712-3,SCCS1712,boys & girls in separate houses,boys & girls in separate houses,3
SCCS1713-NA,SCCS1713,NA,Missing data,99
SCCS1713-1,SCCS1713,boys & girls in same room or bed,boys & girls in same room or bed,1
SCCS1713-2,SCCS1713,boys & girls in separate rooms or separate beds,boys & girls in separate rooms or separate beds,2
SCCS1713-3,SCCS1713,boys & girls in separate houses,boys & girls in separate houses,3
SCCS1716-NA,SCCS1716,missing data,missing data,99
SCCS1716-1,SCCS1716,intensive agriculture,intensive agriculture,1
SCCS1716-2,SCCS1716,extensive agriculture,extensive agriculture,2
SCCS1716-3,SCCS1716,animal husbandry,animal husbandry,3
SCCS1716-4,SCCS1716,fishing,fishing,4
SCCS1716-5,SCCS1716,hunting,hunting,5
SCCS1716-6,SCCS1716,gathering,gathering,6
SCCS1716-7,SCCS1716,trade,trade,7
SCCS1716-8,SCCS1716,wage labor,wage labor,8
SCCS1717-NA,SCCS1717,missing data,missing data,99
SCCS1717-1,SCCS1717,intensive agriculture,intensive agriculture,1
SCCS1717-2,SCCS1717,extensive agriculture,extensive agriculture,2
SCCS1717-3,SCCS1717,animal husbandry,animal husbandry,3
SCCS1717-4,SCCS1717,fishing,fishing,4
SCCS1717-5,SCCS1717,hunting,hunting,5
SCCS1717-6,SCCS1717,gathering,gathering,6
SCCS1717-7,SCCS1717,trade,trade,7
SCCS1717-8,SCCS1717,wage labor,wage labor,8
SCCS1718-NA,SCCS1718,missing data,missing data,99
SCCS1718-1,SCCS1718,sharing of food among nuclear family,sharing of food among nuclear family,1
SCCS1718-2,SCCS1718,sharing of food among kin residing in local community,sharing of food among kin residing in local community,2
SCCS1718-3,SCCS1718,"sharing of food among kin, not restricted to local community","sharing of food among kin, not restricted to local community",3
SCCS1718-4,SCCS1718,sharing of food among non-kin within local community,sharing of food among non-kin within local community,4
SCCS1718-5,SCCS1718,sharing of food among all members of local community,sharing of food among all members of local community,5
SCCS1718-6,SCCS1718,sharing of food among groups within unit of maximal political authority or ethnic group,sharing of food among groups within unit of maximal political authority or ethnic group,6
SCCS1718-7,SCCS1718,sharing of food among other than mentioned groups,sharing of food among other than mentioned groups,7
SCCS1719-NA,SCCS1719,missing data,missing data,99
SCCS1719-10,SCCS1719,"food supply constant, no scarcity","food supply constant, no scarcity",10
SCCS1719-20,SCCS1719,periodical food scarcity,periodical food scarcity,20
SCCS1719-30,SCCS1719,"aperiodical food scarcity (e.g. as caused by natural disasters), no further information on frequency of occurrence","aperiodical food scarcity (e.g. as caused by natural disasters), no further information on frequency of occurrence",30
SCCS1719-31,SCCS1719,seldom (occurrence uncommon),seldom (occurrence uncommon),31
