"SCCS ID","SCCS Name","SCCS Date","SCCS Note","EA ID","EA Name","EA Date","EA Note","EA Summary ID","EA Summary Name","EA Summary Date","EA Summary Note","AWC ID","AWC Name","AWC Date","AWC Note","SRS","PSF Cluster No","PSF Cluster Name","SES Name","WES Name","Fiche ID","Fiche Name","Fiche Source","Fiche Note","eHRAF ID","eHRAF Name","eHRAF Source","Culture Name","Start Date","End Date","Community Name","District Name","Focus Note","Region Code","Culture Area","Countries","Population (in thousands)","Population Year","Population Note","Language Name","Language Code","Language Note","Ethnonyms"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","NA12","Tlingit","http://ehrafworldcultures.yale.edu/document?id=na12-027
","Tlingit","9999","9999","Seattle","Washington State","None","NA","None","United States","None","0","None","Tlingit","TLI","None","Alaska Natives (Tlingit),American Indians (Tlingit),Atlin,Auk,Cape Fox Indians,Carcross,Chilkat,Chilkat Indians,Craig Alaska,Gonaho,Hehl,Henya,Hoona,Hoona (Alaska),Hootzahtar,Huna,Hutsnuwu,Indians (Cape Fox),Indians (Chilkat),Indians (Koluschan),Indians (Thlinket),Indians (Thlinkithen),Indians (Tlingit),Inland Tlingit,Kake,Kake (Alaska),Klawock (Alaska),Kolosh,Koluschan Indians,Kuiu,Kuyu,Lleeengit,Native Americans (Tlingit),Northern Tlingit,Sanya,Sanyakwan,Sitka,Southern Tlingit,Stikine,Sumdum,Tagish,Taku,Teslin,Teslin Lake,Thlinket Indians,Thlinkets,Thlinkithen Indians,Tlingit (Inland),Tlingit (Northern),Tlingit (Southern),Tlingit Indians,Tlinkit,Tongass,Yakutat"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","AD05","Taiwan Hokkien","http://ehrafworldcultures.yale.edu/document?id=ad05-046
","Taiwan Hokkien","1967","1967","None","Southwestern Changhua hsien","None","AS","None","Taiwan","None","0","None","Chinese, Min Nan","CFR","Ethnologue (13th ed.) lists Hokkien as alt. for Fujian dial of Chinese, Min Nan (CFR)","Ch'uanchoujen,Changchoujen,Chinese (Taiwan),Daiwanlang,Formosan,Hoklo,Holo,Quanzhouren,Taiwanese,Zhangzhouren"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","AD05","Taiwan Hokkien","http://ehrafworldcultures.yale.edu/document?id=ad05-027
","Taiwan Hokkien","1800","1900","Lukang City","Southwestern Changhua hsien","None","AS","None","Taiwan","None","0","None","Chinese, Min Nan","CFR","Ethnologue (13th ed.) lists Hokkien as alt. for Fujian dial of Chinese, Min Nan (CFR)","Ch'uanchoujen,Changchoujen,Chinese (Taiwan),Daiwanlang,Formosan,Hoklo,Holo,Quanzhouren,Taiwanese,Zhangzhouren"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","AD05","Taiwan Hokkien","http://ehrafworldcultures.yale.edu/document?id=ad05-018
","Taiwan Hokkien","1966","1966","Mountainstreet Village","Taipei hsien","None","AS","None","Taiwan","None","0","None","Chinese, Min Nan","CFR","Ethnologue (13th ed.) lists Hokkien as alt. for Fujian dial of Chinese, Min Nan (CFR)","Ch'uanchoujen,Changchoujen,Chinese (Taiwan),Daiwanlang,Formosan,Hoklo,Holo,Quanzhouren,Taiwanese,Zhangzhouren"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","AD05","Taiwan Hokkien","http://ehrafworldcultures.yale.edu/document?id=ad05-026 (partial)
http://ehrafworldcultures.yale.edu/document?id=ad05-048 (partial)
http://ehrafworldcultures.yale.edu/document?id=ad05-057
","Taiwan Hokkien","1957","1967","Taipei City","Taipei hsien","None","AS","None","Taiwan","None","0","None","Chinese, Min Nan","CFR","Ethnologue (13th ed.) lists Hokkien as alt. for Fujian dial of Chinese, Min Nan (CFR)","Ch'uanchoujen,Changchoujen,Chinese (Taiwan),Daiwanlang,Formosan,Hoklo,Holo,Quanzhouren,Taiwanese,Zhangzhouren"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","AD05","Taiwan Hokkien","http://ehrafworldcultures.yale.edu/document?id=ad05-026
","Taiwan Hokkien","1957","1970","None","None","Hsin-Hsing, Ta-yu, Yung-p'ing and P'uyen villages, Taipei city","AS","None","Taiwan","None","0","None","Chinese, Min Nan","CFR","Ethnologue (13th ed.) lists Hokkien as alt. for Fujian dial of Chinese, Min Nan (CFR)","Ch'uanchoujen,Changchoujen,Chinese (Taiwan),Daiwanlang,Formosan,Hoklo,Holo,Quanzhouren,Taiwanese,Zhangzhouren"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","AD05","Taiwan Hokkien","http://ehrafworldcultures.yale.edu/document?id=ad05-072
","Taiwan Hokkien","1973","1973","Ploughshare village (Li-she-wei)","Taiwan","None","AS","None","Taiwan","None","0","None","Chinese, Min Nan","CFR","Ethnologue (13th ed.) lists Hokkien as alt. for Fujian dial of Chinese, Min Nan (CFR)","Ch'uanchoujen,Changchoujen,Chinese (Taiwan),Daiwanlang,Formosan,Hoklo,Holo,Quanzhouren,Taiwanese,Zhangzhouren"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","AD05","Taiwan Hokkien","http://ehrafworldcultures.yale.edu/document?id=ad05-021
","Taiwan Hokkien","1970","1970","None","Southern Taipei Basin","None","AS","None","Taiwan","None","0","None","Chinese, Min Nan","CFR","Ethnologue (13th ed.) lists Hokkien as alt. for Fujian dial of Chinese, Min Nan (CFR)","Ch'uanchoujen,Changchoujen,Chinese (Taiwan),Daiwanlang,Formosan,Hoklo,Holo,Quanzhouren,Taiwanese,Zhangzhouren"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","AD05","Taiwan Hokkien","http://ehrafworldcultures.yale.edu/document?id=ad05-052
","Taiwan Hokkien","1973","1973","San-lin Village (pseudonym)","Taichung hsien","None","AS","None","Taiwan","None","0","None","Chinese, Min Nan","CFR","Ethnologue (13th ed.) lists Hokkien as alt. for Fujian dial of Chinese, Min Nan (CFR)","Ch'uanchoujen,Changchoujen,Chinese (Taiwan),Daiwanlang,Formosan,Hoklo,Holo,Quanzhouren,Taiwanese,Zhangzhouren"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","AD05","Taiwan Hokkien","http://ehrafworldcultures.yale.edu/document?id=ad05-020
http://ehrafworldcultures.yale.edu/document?id=ad05-024
http://ehrafworldcultures.yale.edu/document?id=ad05-034
http://ehrafworldcultures.yale.edu/document?id=ad05-043
http://ehrafworldcultures.yale.edu/document?id=ad05-044
http://ehrafworldcultures.yale.edu/document?id=ad05-061
http://ehrafworldcultures.yale.edu/document?id=ad05-073
","Taiwan Hokkien","9999","9999","None","None","None","AS","None","Taiwan","None","0","None","Chinese, Min Nan","CFR","Ethnologue (13th ed.) lists Hokkien as alt. for Fujian dial of Chinese, Min Nan (CFR)","Ch'uanchoujen,Changchoujen,Chinese (Taiwan),Daiwanlang,Formosan,Hoklo,Holo,Quanzhouren,Taiwanese,Zhangzhouren"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","AD05","Taiwan Hokkien","http://ehrafworldcultures.yale.edu/document?id=ad05-015
","Taiwan Hokkien","1880","1970","Matsu township","None","None","AS","None","Taiwan","None","0","None","Chinese, Min Nan","CFR","Ethnologue (13th ed.) lists Hokkien as alt. for Fujian dial of Chinese, Min Nan (CFR)","Ch'uanchoujen,Changchoujen,Chinese (Taiwan),Daiwanlang,Formosan,Hoklo,Holo,Quanzhouren,Taiwanese,Zhangzhouren"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","AD05","Taiwan Hokkien","http://ehrafworldcultures.yale.edu/document?id=ad05-048 (partial)
","Taiwan Hokkien","1957","1967","Lu-shang village","Changhua hsien","None","AS","None","Taiwan","None","0","None","Chinese, Min Nan","CFR","Ethnologue (13th ed.) lists Hokkien as alt. for Fujian dial of Chinese, Min Nan (CFR)","Ch'uanchoujen,Changchoujen,Chinese (Taiwan),Daiwanlang,Formosan,Hoklo,Holo,Quanzhouren,Taiwanese,Zhangzhouren"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","AD05","Taiwan Hokkien","http://ehrafworldcultures.yale.edu/document?id=ad05-005 (partial)
","Taiwan Hokkien","1968","1968","Chungshe village","Liuchia township","None","AS","None","Taiwan","None","0","None","Chinese, Min Nan","CFR","Ethnologue (13th ed.) lists Hokkien as alt. for Fujian dial of Chinese, Min Nan (CFR)","Ch'uanchoujen,Changchoujen,Chinese (Taiwan),Daiwanlang,Formosan,Hoklo,Holo,Quanzhouren,Taiwanese,Zhangzhouren"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","AD05","Taiwan Hokkien","http://ehrafworldcultures.yale.edu/document?id=ad05-005 (partial)
","Taiwan Hokkien","1968","1968","Tatieh village","Hsinpi township","None","AS","None","Taiwan","None","0","None","Chinese, Min Nan","CFR","Ethnologue (13th ed.) lists Hokkien as alt. for Fujian dial of Chinese, Min Nan (CFR)","Ch'uanchoujen,Changchoujen,Chinese (Taiwan),Daiwanlang,Formosan,Hoklo,Holo,Quanzhouren,Taiwanese,Zhangzhouren"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","AD05","Taiwan Hokkien","http://ehrafworldcultures.yale.edu/document?id=ad05-023
","Taiwan Hokkien","1969","1969","A-lien village","Kao-hsiung hsien","None","AS","None","Taiwan","None","0","None","Chinese, Min Nan","CFR","Ethnologue (13th ed.) lists Hokkien as alt. for Fujian dial of Chinese, Min Nan (CFR)","Ch'uanchoujen,Changchoujen,Chinese (Taiwan),Daiwanlang,Formosan,Hoklo,Holo,Quanzhouren,Taiwanese,Zhangzhouren"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","OC06","Iban","http://ehrafworldcultures.yale.edu/document?id=oc06-020
","Iban","1841","1941","None","Sarawak","None","AS","None","Malaysia","None","0","None","Iban","IBA","None","Dayaks,Ibans (Bornean people),Sea Dayaks"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","OC06","Iban","http://ehrafworldcultures.yale.edu/document?id=oc06-037
","Iban","1985","1985","None","Sarawak","39 longhouses loc.on Saribas, Rajang, Oya, Igan,Baleh, Mujong River","AS","None","Malaysia","None","0","None","Iban","IBA","None","Dayaks,Ibans (Bornean people),Sea Dayaks"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","OL06","Trobriands","http://ehrafworldcultures.yale.edu/document?id=ol06-029
","Trobrianders","9999","9999","Omarakana","Kiriwina Island","None","OC","None","Papua New Guinea","None","0","None","Kilivila","KIJ","None","Kaileuna,Kilivila,Kiriwina,Kitava,Trobriand Islanders,Vakuta"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","OL06","Trobriands","http://ehrafworldcultures.yale.edu/document?id=ol06-020
","Trobrianders","1945","1945","None","Kiriwina Island","None","OC","None","Papua New Guinea","None","0","None","Kilivila","KIJ","None","Kaileuna,Kilivila,Kiriwina,Kitava,Trobriand Islanders,Vakuta"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","OL06","Trobriands","http://ehrafworldcultures.yale.edu/document?id=ol06-037
http://ehrafworldcultures.yale.edu/document?id=ol06-039
http://ehrafworldcultures.yale.edu/document?id=ol06-053
http://ehrafworldcultures.yale.edu/document?id=ol06-056
","Trobrianders","9999","9999","None","None","None","OC","None","Papua New Guinea","None","0","None","Kilivila","KIJ","None","Kaileuna,Kilivila,Kiriwina,Kitava,Trobriand Islanders,Vakuta"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","OL06","Trobriands","http://ehrafworldcultures.yale.edu/document?id=ol06-023
","Trobrianders","1955","1955","None","None","None","OC","None","Papua New Guinea","None","0","None","Kilivila","KIJ","None","Kaileuna,Kilivila,Kiriwina,Kitava,Trobriand Islanders,Vakuta"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","OT11","Tikopia","http://ehrafworldcultures.yale.edu/document?id=ot11-016
http://ehrafworldcultures.yale.edu/document?id=ot11-029
","Tikopians","9999","9999","None","Tikopia Island","None","OC","None","Solomon Islands","None","0","None","Tikopia","TKP","None","Nga Tikopia,Tikopia (Solomon Islands)"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","SQ18","Yanoama","http://ehrafworldcultures.yale.edu/document?id=sq18-012
","Pakidai","1958","1987","None","Mucajai River Valley","None","SA","None","Venezuela","None","0","None","Yanomamö","GUU","Listed in Guide file as Yanoama, Ethnologue 13th ed lists it as Yanomamö","Aica,Casapare,Catrimani,Guaharibo,Guarajibo,Indians (Yanomamo),Karime,Macuxi,Marashiteri,Mucajai,Nabudub,Pakidai,Paramiteri,Pubmatari,Samatari,Sanema,Shidishana,Shiriana,Shori,Surara,Taclaudub,Waica,Waika,Xiriana,Yanomama,Yanomami,Yanomamo,Yanomamo Indians"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","SF05","Aymara","http://ehrafworldcultures.yale.edu/document?id=sf05-015
","Aymara","1977","1977","None","Moho District","None","SA","None","Peru","None","0","None","Aymara, Central","AYM","Ethnologue 13th ed. also lists Aymara, Southern (AYC)","Aymara Indians"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","NM09","Iroquois","http://ehrafworldcultures.yale.edu/document?id=nm09-063
","Iroquois","1985","1985","Akwesasne","None","None","NA","None","Canada; United States","None","0","None","Seneca","SEE","None","Akwesasne,Akwesasne Mohawk,Allegany Reservation (Seneca),American Indians (Iroquois),Bay of Quinte Mohawks,Cattaraugus Reservation (Seneca),Caughnawaga (Mohawk),Cayuga,Five Nations,Gibson,Grand River Iroquois,Hodenosaunee,Indians (Iroquois),Iroquois (Grand River),Iroquois (Oklahoma),Iroquois Confederacy,League of the Iroquois,Mingo,Mohawk (Akwesasne),Mohawk (Bay of Quinte),Mohawk (Iroquois),Mohawk (St. Regis),Native Americans (Iroquois),Oil Spring Reservation,Oka (Quebec).,Oklahoma Iroquois,Oklahoma Seneca,Oklahoma Seneca-Cayuga,Oneida (Iroquois),Oneida (Wisconsin),Oneidas (Thames),Oneidas of the Thames,Onondaga,Onondaga Reservation,Seneca (Iroquois),Seneca (Oklahoma),Seneca-Cayuga (Oklahoma),Six Nations,Six Nations Reserve,St. Regis Mohawk,Thames Oneidas,Tonawanda Reservation (Seneca),Tuscarora (Iroquois),Tuscarora Reservation,Tyendinaga,Wisconsin Oneida"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","NM09","Iroquois","http://ehrafworldcultures.yale.edu/document?id=nm09-034
","Iroquois","1800","1800","Cornplanter","Pennsylvania","None","NA","None","United States","None","0","None","Seneca","SEE","None","Akwesasne,Akwesasne Mohawk,Allegany Reservation (Seneca),American Indians (Iroquois),Bay of Quinte Mohawks,Cattaraugus Reservation (Seneca),Caughnawaga (Mohawk),Cayuga,Five Nations,Gibson,Grand River Iroquois,Hodenosaunee,Indians (Iroquois),Iroquois (Grand River),Iroquois (Oklahoma),Iroquois Confederacy,League of the Iroquois,Mingo,Mohawk (Akwesasne),Mohawk (Bay of Quinte),Mohawk (Iroquois),Mohawk (St. Regis),Native Americans (Iroquois),Oil Spring Reservation,Oka (Quebec).,Oklahoma Iroquois,Oklahoma Seneca,Oklahoma Seneca-Cayuga,Oneida (Iroquois),Oneida (Wisconsin),Oneidas (Thames),Oneidas of the Thames,Onondaga,Onondaga Reservation,Seneca (Iroquois),Seneca (Oklahoma),Seneca-Cayuga (Oklahoma),Six Nations,Six Nations Reserve,St. Regis Mohawk,Thames Oneidas,Tonawanda Reservation (Seneca),Tuscarora (Iroquois),Tuscarora Reservation,Tyendinaga,Wisconsin Oneida"
